URL;Pathophysiological Process;Subject;Predicate;Object;Source
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g001-550.jpg;Gut_Dysbiosis;ACE2_receptor;is_involved_in;gut_dysbiosis;LLM
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg;Glial_Cells_Activation;COVID-19;affects;circumventricular_organs;LLM
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg;Glial_Cells_Activation;Lockdown_Psychosocial_Stress;induces;glial_cells_activation;LLM
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg;Glial_Cells_Activation;COVID-19;causes;peripheral_inflammation;LLM
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg;Glial_Cells_Activation;Peripheral_inflammation;releases;inflammatory_cytokines;LLM
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg;Glial_Cells_Activation;Inflammatory_cytokines;activate;HPA;LLM
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg;Glial_Cells_Activation;HPA;influences;glial_cells_activation;LLM
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg;Glial_Cells_Activation;Glial_cells_activation;contributes_to;neuropsychiatric_disorders;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;Molecular_Mimicry;SARS-CoV-2;mimics;CNS_epitopes;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;Leukocyte_Migration;Pro-inflammatory_lung_environment;affects;leukocyte_migration_to_CNS;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;Gut_Microbiota_Dysbiosis;SARS-CoV-2;causes;gut_microbiota_dysbiosis;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;BBB_Disruption;SARS-CoV-2;triggers;BBB_disruption;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;Th1/Th17_Polarization;SARS-CoV-2;induces;Th1/Th17_polarization;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;NLRP3_Activation;SARS-CoV-2;activates;NLRP3;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;Microglia_Infection;SARS-CoV-2;infects;microglia;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;Demyelination;SARS-CoV-2;causes;demyelination;LLM
https://www.mdpi.com/cells/cells-12-00684/article_deploy/html/images/cells-12-00684-g004.png;Treg_Reduction;SARS-CoV-2;reduces;number_of_Tregs;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Cerebrovascular_and_Endothelial_Disease;SARS-CoV-2_infection;causes;cerebrovascular_disease;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Cerebrovascular_and_Endothelial_Disease;SARS-CoV-2_infection;causes;endothelial_disease;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Viral_or_Viral_Protein_Effects;Viral_proteins;affect;CNS_cells;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Viral_or_Viral_Protein_Effects;Viral_proteins;affect;CNS_barrier_cells;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Autoimmune_Mechanisms;SARS-CoV-2_infection;triggers;autoimmune_mechanisms;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Peripheral_Infection_and_Immune_Response;Peripheral_infection;induces;immune_response;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Reactivation_of_Latent_Viruses;SARS-CoV-2_infection;reactivates;latent_viruses;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Hypoxia_due_to_Lung_Injury;Lung_injury;causes;hypoxia;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Metabolic_Disturbances;SARS-CoV-2_infection;causes;metabolic_disturbances;LLM
https://media.springernature.com/w215h120/springer-static/image/art%3A10.1038%2Fs41583-023-00769-8/MediaObjects/41583_2023_769_Fig1_HTML.png;Side_Effects_of_Medication;Medication;causes;side_effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Viral_Entry;SARS-CoV-2;binds;ACE2;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Viral_Entry;SARS-CoV-2;utilizes;TMPRSS2;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Immune_Response;Th1;releases;IFNγ;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Immune_Response;Th1;releases;TNFα;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Inflammation;SARS-CoV-2_infection;causes;inflammation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Axonal_Injury;SARS-CoV-2_infection;leads_to;axonal_injury;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Axonal_Injury;Axonal_injury;increases;NfL;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Protein_Aggregation;SARS-CoV-2_infection;induces;Tdp-43;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Protein_Aggregation;SARS-CoV-2_infection;induces;α-Syn;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00702-022-02500-w/MediaObjects/702_2022_2500_Fig2_HTML.png;Protein_Aggregation;SARS-CoV-2_infection;induces;Tau;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;SARS_CoV-2_infection;causes;MOF;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;MOF;leads_to;Hypoxic/Metabolic_Encephalopathy;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;SARS_CoV-2_infection;causes;Coagulopathy;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;Coagulopathy;leads_to;Stroke;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;SARS_CoV-2_infection;causes;Inflammation;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;Inflammation;leads_to;Inflammatory_Encephalopathy;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;Inflammation;leads_to;Encephalitis*;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Systemic_Disease;Inflammation;leads_to;Kawasaki-Like;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;CNS_Invasion;SARS_CoV-2_infection;causes;CNS_Invasion;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;CNS_Invasion;CNS_Invasion;leads_to;Cell_death/dysfunction;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;CNS_Invasion;Cell_death/dysfunction;causes;Viral_Encephalitis*;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;CNS_Invasion;Cell_death/dysfunction;causes;Viral_Meningitis*;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;CNS_Invasion;Cell_death/dysfunction;causes;Viral_Endotheliitis*;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;PNS/muscle_involvement;SARS_CoV-2_infection;causes;PNS/muscle_involvement;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;PNS/muscle_involvement;PNS/muscle_involvement;leads_to;Cell_death/dysfunction;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;PNS/muscle_involvement;Cell_death/dysfunction;causes;Anosmia/Ageusia;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;PNS/muscle_involvement;Cell_death/dysfunction;causes;Neuropathy(?);LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;PNS/muscle_involvement;Cell_death/dysfunction;causes;Muscle_injury;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Post-Infectious;SARS_CoV-2_infection;causes;Post-Infectious;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Post-Infectious;Post-Infectious;leads_to;Immune-mediated;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Post-Infectious;Immune-mediated;causes;GBS_&_Variants;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Post-Infectious;Immune-mediated;causes;ADEM;LLM
https://whn.global/app/uploads/2023/01/ConsequencesofCovInfection.png;Post-Infectious;Immune-mediated;causes;ANE;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;Activated_Macrophage_Infiltration;SARS-CoV-2_infection;causes;activated_macrophage_infiltration;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;Activated_Macrophage_Infiltration;Activated_macrophages;express;MSR1;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;B-cell_Infiltration;SARS-CoV-2_infection;leads_to;B-cell_infiltration;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;B-cell_Infiltration;B-cells;produce;anti-dsDNA_IgG/IgA;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;BBB_Disruption;SARS-CoV-2_infection;results_in;BBB_disruption;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;BBB_Disruption;BBB_disruption;involves;TNFRSF12A_IL-6_VEGFA_EN-RAGE;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;Astrogliosis;SARS-CoV-2_infection;induces;astrogliosis;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;Microgliosis;SARS-CoV-2_infection;triggers;microgliosis;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;Neuronal_Damage;SARS-CoV-2_infection;causes;neuronal_damage;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;Neuronal_Damage;Neuronal_damage;involves;EZR_4E-BP1;LLM
https://europepmc.org/api/fulltextRepo?pprId=PPR466471&type=FILE&fileName=EMS147424-f005.jpg&mimeType=image/jpeg;Microvascular_Damage;SARS-CoV-2_infection;leads_to;microvascular_damage;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Production_of_Effector_Molecules;SARS-CoV-2_infection;induces;pro-inflammatory_cytokines;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Production_of_Effector_Molecules;SARS-CoV-2_infection;produces;autoantibodies;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Blood-brain_Barrier_Leakage;SARS-CoV-2_infection;causes;blood-brain_barrier_leakage;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Blood-brain_Barrier_Leakage;Blood-brain_barrier_leakage;leads_to;haemorrhage;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Blood-brain_Barrier_Leakage;Blood-brain_barrier_leakage;results_in;leukocytes_infiltration;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Cell_Infection;SARS-CoV-2;binds_to;ACE2;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Cell_Infection;SARS-CoV-2;interacts_with;TCP2;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;causes;cellular_stress;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;leads_to;degeneration;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;results_in;synaptic_alterations;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;triggers;reactivity;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;induces;astrogliosis;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;causes;priming;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;leads_to;phagocytosis;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;results_in;inflammation;LLM
https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg;Loss_of_Physiological_Functions;SARS-CoV-2_infection;may_cause;demyelination;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Transcellular_migration;SARS-CoV-2;enters;endothelial_cell;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Transcellular_migration;Endothelial_cell;transports;SARS-CoV-2;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Trojan_Horse_Mechanism;SARS-CoV-2;infects;monocyte;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Trojan_Horse_Mechanism;Monocyte;carries;SARS-CoV-2;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Paracellular_route;SARS-CoV-2;disrupts;tight_junction;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Paracellular_route;Tight_junction;allows;SARS-CoV-2_passage;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Olfactory_epithelium_invasion;SARS-CoV-2;infects;sustentacular_cells;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Olfactory_epithelium_invasion;Sustentacular_cells;support;olfactory_neurons;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Olfactory_tract_invasion;SARS-CoV-2;travels;olfactory_tract;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Olfactory_tract_invasion;Olfactory_tract;connects;olfactory_bulb_to_brain;LLM
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;SARS-CoV-2;binds;ACE2;LLM
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;Neuroinvasion;is;ACE2_dependent;LLM
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;Neuroinvasion;causes;metabolic_changes;LLM
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;Neuroinvasion;leads_to;local_vascular_alteration;LLM
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Loss_of_taste_and_smell;SARS-CoV-2_infection;causes;loss_of_taste_and_smell;LLM
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Cephalgia;SARS-CoV-2_infection;leads_to;cephalgia;LLM
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Dizziness;SARS-CoV-2_infection;results_in;dizziness;LLM
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Neuropsychiatric_disorders;SARS-CoV-2_infection;induces;neuropsychiatric_disorders;LLM
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Ischemic_stroke;SARS-CoV-2_infection;triggers;ischemic_stroke;LLM
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Encephalitis;SARS-CoV-2_infection;causes;encephalitis;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Prothrombotic_State;SARS-CoV-2_infection;induces;prothrombotic_state;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Platelet_Activation;Prothrombotic_state;activates;platelets;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Thrombus_Formation;Activated_platelets;lead_to;thrombus_formation;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Ischemia;Thrombus;causes;ischemia;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Microhemorrhage;Vascular_leakage;results_in;microhemorrhage;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Systemic_Inflammatory_Response;SARS-CoV-2_infection;triggers;systemic_inflammatory_response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Perivascular_Inflammation;Systemic_inflammatory_response;causes;perivascular_inflammation;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Cytotoxic_T_Lymphocyte_Activation;Perivascular_inflammation;activates;cytotoxic_T_lymphocytes;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Autoantibody_Production;Systemic_inflammatory_response;leads_to;autoantibody_production;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Cytokine_Release;Systemic_inflammatory_response;induces;cytokine_release;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Astrocyte_Reactivity;Cytokines;activate;reactive_astrocytes;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Microglia_Reactivity;Cytokines;activate;reactive_microglia;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Overproduction_of_Cytokines;SARS-CoV-2_infection;causes;immune_system_activation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Overproduction_of_Cytokines;Immune_system_activation;leads_to;endothelial_damage;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Coagulopathies_&_Thrombus_Formation;SARS-CoV-2_infection;causes;activation_of_pro-coagulation_factors;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Coagulopathies_&_Thrombus_Formation;Activation_of_pro-coagulation_factors;results_in;thrombus_formation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;SARS-CoV-2;binds_to;ACE2_receptor;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;Binding_to_ACE2_receptor;causes;immune_system_activation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;Immune_system_activation;leads_to;neuronal_necrosis;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;Immune_system_activation;leads_to;neuronal_apoptosis;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Neuroinflammation;SARS-CoV-2_infection;causes;neuroinflammation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Direct_neuroinvasion;SARS-CoV-2;invades;olfactory_nerve;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Direct_neuroinvasion;SARS-CoV-2;invades;vagus_nerve;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Neurotropism;SARS-CoV-2;exhibits;neurotropism;LLM
