Image_number,URL,GitHub_URL,Pathophysiological Process,Subject,Predicate,Object
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Blood-brain_Barrier_Leakage,Blood-brain_barrier_disruption,causes,haemorrhage
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Blood-brain_Barrier_Leakage,Blood-brain_barrier_disruption,allows,leukocytes_infiltration
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Cell_Infection,SARS-CoV-2,enters,cell_via_ACE2
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Cell_Infection,SARS-CoV-2,facilitated_by,TCP2
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Cell_Infection,Cell_infection,initiates,cellular_stress
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Loss_of_Physiological_Functions,Cellular_stress,leads_to,degeneration
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Loss_of_Physiological_Functions,Cellular_stress,results_in,synaptic_alterations
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,Loss_of_Physiological_Functions,Cell_infection,may_cause,demyelination
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,CNS_Parenchyma_Reactivity,Pro-inflammatory_cytokines,activate,astrocytes
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,CNS_Parenchyma_Reactivity,Astrocyte_activation,causes,astroglial_degeneration
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,CNS_Parenchyma_Reactivity,Microglial_activation,results_in,priming
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,CNS_Parenchyma_Reactivity,Microglial_activation,triggers,phagocytosis
image_10,https://images-provider.frontiersin.org/api/ipx/w=1200&f=png/https://www.frontiersin.org/files/Articles/592214/fncel-14-592214-HTML/image_m/fncel-14-592214-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_10.jpg,CNS_Parenchyma_Reactivity,Microglial_activation,leads_to,inflammation
image_11,https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_11.jpg,Transcellular_migration,SARS-CoV-2,penetrates,endothelial_cell
image_11,https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_11.jpg,"""Trojan_Horse""_Mechanism",SARS-CoV-2,enters,monocyte
image_11,https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_11.jpg,Paracellular_route,SARS-CoV-2,disrupts,tight_junction
image_11,https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_11.jpg,Olfactory_entry,SARS-CoV-2,infects,olfactory_epithelium
image_12,https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_12.jpg,Neuroinvasion,SARS-CoV-2,targets,ACE2
image_12,https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_12.jpg,Neuroinvasion,Neuroinvasion,is,ACE2_dependent
image_12,https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_12.jpg,Neuroinvasion,Neuroinvasion,involves,metabolic_changes
image_12,https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_12.jpg,Neuroinvasion,Neuroinvasion,involves,local_vascular_alteration
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Prothrombotic_State,SARS-CoV-2,induces,prothrombotic_state
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Platelet_Activation,Prothrombotic_state,activates,platelets
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Thrombosis,Activated_platelets,lead_to,thrombus
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Ischemia,Thrombus,causes,ischemia
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Microhemorrhage,Thrombus,results_in,microhemorrhage
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Vascular_Leakage,Activated_platelets,cause,vascular_leakage
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Systemic_Inflammatory_Response,SARS-CoV-2,causes,systemic_inflammatory_response
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Perivascular_Inflammation,Systemic_inflammatory_response,triggers,perivascular_inflammation
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Cytotoxic_T_Lymphocyte_Infiltration,Perivascular_inflammation,attracts,cytotoxic_T_lymphocytes
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Cytokine_Release,Perivascular_inflammation,releases,cytokines
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Autoantibody_Production,Systemic_inflammatory_response,produces,autoantibodies
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Neuronal_Damage,Cytokines,cause,neuronal_damage
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Astrocyte_Reactivity,Neuronal_damage,induces,reactive_astrocytes
image_14,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_14.jpg,Microglial_Reactivity,Neuronal_damage,activates,reactive_microglia
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Overproduction_of_Cytokines,SARS-CoV-2_infection,induces,cytokine_storm
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Overproduction_of_Cytokines,Cytokine_storm,causes,endothelial_damage
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Overproduction_of_Cytokines,Endothelial_damage,leads_to,blood-brain_barrier_disruption
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Coagulopathies_&_Thrombus_Formation,SARS-CoV-2_infection,activates,pro-coagulation_factors
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Coagulopathies_&_Thrombus_Formation,Pro-coagulation_factors,cause,thrombus_formation
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells,SARS-CoV-2,binds_to,ACE2_receptor
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells,ACE2_receptor_binding,triggers,immune_system_activation
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells,Immune_system_activation,leads_to,neuronal_necrosis
image_15,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_15.jpg,Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells,Immune_system_activation,causes,neuronal_apoptosis
image_17,https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_17.jpg,Nasal_And_Olfactory_Epithelial_Infection,SARS-CoV-2,directly_infect,nasal_and_olfactory_epithelial_cells
image_17,https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_17.jpg,Olfactory_Nerve_Spread,SARS-CoV-2,spread_down,olfactory_nerve
image_17,https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_17.jpg,Olfactory_Bulb_Infection,SARS-CoV-2,infect,olfactory_bulb
image_17,https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_17.jpg,Olfactory_Disorder_Development,Olfactory_Bulb,signals_to,olfactory_center
image_17,https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_17.jpg,Olfactory_Disorder_Development,Olfactory_Center,leads_to,olfactory_disorder
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Type_I-IFN_Dysregulated_Production,SARS-CoV-2_infection,leads_to,Type_I-IFN_dysregulated_production
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Inflammatory_Response,Type_I-IFN_dysregulated_production,causes,inflammatory_response
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Inflammatory_Response,Inflammatory_response,involves,"production_of_IL-1α,_IL-1β,_IL-2"
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Inflammatory_Response,Inflammatory_response,involves,"production_of_IL-8,_IL,_IL-18"
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Inflammatory_Response,Inflammatory_response,involves,"production_of_CXCL10,_CXCL12,_CCL1,_CCL2"
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Inflammatory_Response,Inflammatory_response,involves,"production_of_GM-CSF,_BAFF"
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Neuro-Long_COVID,Inflammatory_response,contributes_to,Neuro-Long_COVID
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,BBB_Disruption,Neuro-Long_COVID,causes,BBB_disruption
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,BBB_Disruption,BBB_disruption,leads_to,autoantigen_release
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,BBB_Disruption,BBB_disruption,results_in,microglia_activation
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,BBB_Disruption,BBB_disruption,causes,nervous_structures_damage
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Antibodies_Generation_Dysregulation,BBB_disruption,results_in,antibodies_generation_dysregulation
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Antibodies_Generation_Dysregulation,Antibodies_generation_dysregulation,involves,autoantibodies_generation
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Antibodies_Generation_Dysregulation,Antibodies_generation_dysregulation,impairs,proteins_involved_in_neuronal_regeneration_and_repair_processes
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Neurological_Degeneration,Nervous_structures_damage,leads_to,neurological_degeneration
image_18,https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_18.jpg,Neurological_Degeneration,Cell_damage_and_stress_factors,cause,dead_neuron
image_30,https://www.frontiersin.org/files/Articles/577780/fnins-14-577780-HTML/image_m/fnins-14-577780-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_30.jpg,Impaired_BBB,SARS-CoV-2,impairs,Blood_Brain_Barrier
image_30,https://www.frontiersin.org/files/Articles/577780/fnins-14-577780-HTML/image_m/fnins-14-577780-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_30.jpg,Neuroinflammation,SARS-CoV-2_infection,triggers,neuroinflammation
image_30,https://www.frontiersin.org/files/Articles/577780/fnins-14-577780-HTML/image_m/fnins-14-577780-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_30.jpg,Impaired_Neural-Microglia_Communication,SARS-CoV-2,impairs,Neural-Microglia_Communication
image_30,https://www.frontiersin.org/files/Articles/577780/fnins-14-577780-HTML/image_m/fnins-14-577780-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_30.jpg,Infiltration_of_Inflammatory_Cytokines/Chemokines,Inflammatory_Cytokines/Chemokines,infiltrate,Brain
image_30,https://www.frontiersin.org/files/Articles/577780/fnins-14-577780-HTML/image_m/fnins-14-577780-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_30.jpg,Virus_Replication,SARS-CoV-2,replicates,in_Brain
image_31,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_31.jpg,Endothelial_Inflammation,SARS-CoV-2_infection,causes,endothelitis
